	id	name	credits	difficulty	grades	student
1588	79	Elementary Differential Equations	3	2.0	4.0	Brandon Roberts
1589	84	Calculus for Science and Engineering I	4	5.0	5.0	Steve Torres
1590	27	Fundamentals of Analysis II	3	1.0	2.0	George Clark
1591	56	Calculus for Science and Engineering I	4	5.0	5.0	Douglas Nelson
1592	82	Elementary Differential Equations	3	2.0	2.0	Wayne Evans
1593	96	Thermodynamics and Statistical Mechanics	3	4.0	5.0	Carl Hall
1594	8	Fundamentals of Analysis II	3	1.0	1.0	Sharon Allen
1595	89	Cosmology and the Structure of the Universe	3	2.0	3.0	Eugene Baker
1596	11	Classical Mechanics	3	1.0	2.0	Robert Johnson
1597	64	Classical Mechanics	3	1.0	2.0	Ryan Hall
1598	84	Classical Mechanics	3	1.0	3.0	Steve Torres
1599	31	Elementary Differential Equations	3	2.0	3.0	Jeffrey Perez
1600	16	Thermodynamics and Statistical Mechanics	3	4.0	5.0	Joseph Taylor
1601	89	Elementary Differential Equations	3	2.0	3.0	Eugene Baker
1602	90	Introduction to Solid State Physics	3	1.0	3.0	Raymond Wilson
1603	25	Fundamentals of Analysis I	3	4.0	5.0	Kevin Gonzalez
1604	77	Fundamentals of Analysis I	3	4.0	5.0	Benjamin Campbell
1605	65	Introduction to Modern Physics	3	1.0	2.0	Roger Young
1606	6	Calculus for Science and Engineering I	4	5.0	5.0	Amanda Anderson
1607	34	General Physics I – Mechanics	4	4.0	5.0	Gary Allen
1608	35	Introduction to Solid State Physics	3	1.0	3.0	Nicholas Sanchez
1609	33	General Physics II – Electricity and Magnetism	4	5.0	5.0	Jacob Young
1610	72	General Physics I – Mechanics	4	4.0	5.0	Samuel Baker
1611	31	General Physics II – Electricity and Magnetism	4	5.0	5.0	Jeffrey Perez
1612	5	Calculus for Science and Engineering II	4	3.0	4.0	Andrew White
1613	78	Calculus for Science and Engineering II	4	3.0	5.0	Bruce Mitchell
1614	22	Introduction to Abstract Algebra	3	5.0	3.0	Donald White
1615	15	Introduction to Quantum Mechanics I	3	5.0	3.0	Richard Martinez
1616	91	Introduction to Quantum Mechanics II	3	5.0	5.0	Bobby Martinez
1617	59	Introduction to Quantum Mechanics II	3	5.0	4.0	Zachary Martinez
1618	94	Calculus for Science and Engineering I	4	5.0	5.0	Paul Walker
1619	49	General Physics I – Mechanics	4	4.0	3.0	Alexander Phillips
1620	82	General Physics II – Electricity and Magnetism	4	5.0	3.0	Wayne Evans
1621	51	Introduction to Modern Physics	3	1.0	3.0	Dennis Turner
1622	40	Classical Mechanics	3	1.0	2.0	Justin Baker
1623	9	Linear Algebra	3	2.0	4.0	John Smith
1624	36	Introduction to Modern Physics	3	1.0	2.0	Eric Wright
1625	38	Introduction to Quantum Mechanics I	3	5.0	5.0	Jonathan Scott
1626	82	Introduction to Abstract Algebra	3	5.0	3.0	Wayne Evans
1627	1	Calculus for Science and Engineering III	3	1.0	3.0	Jennifer Jones
1628	39	Introduction to Nuclear and Particle Physics	3		5.0	Larry Green
1629	28	Thermodynamics and Statistical Mechanics	3	4.0	5.0	Edward Lewis
1630	64	Thermodynamics and Statistical Mechanics	3	4.0	5.0	Ryan Hall
1631	32	Fundamentals of Analysis II	3	1.0	2.0	Ryan Hall
1632	36	Calculus for Science and Engineering III	3	1.0	2.0	Eric Wright
1633	25	Introduction to Solid State Physics	3	1.0	3.0	Kevin Gonzalez
1634	38	Laser Physics	3	4.0	5.0	Jonathan Scott
1635	11	Elementary Differential Equations	3	2.0	3.0	Robert Johnson
1636	1	Introduction to Modern Physics	3	1.0	3.0	Jennifer Jones
1637	22	Fundamentals of Analysis I	3	4.0	3.0	Donald White
1638	87	Introduction to Complex Analysis	3	4.0	5.0	Aaron Lewis
1639	73	Fundamentals of Analysis I	3	4.0	5.0	Willie Adams
1640	44	General Physics II – Electricity and Magnetism	4	5.0	3.0	Samuel Ramirez
1641	37	Fundamentals of Analysis I	3	4.0	4.0	Stephen King
1642	47	General Physics II – Electricity and Magnetism	4	5.0	5.0	Raymond Roberts
1643	71	Laser Physics	3	4.0	5.0	Keith Green
1644	22	General Physics II – Electricity and Magnetism	4	5.0	3.0	Donald White
1645	76	Introduction to Quantum Mechanics I	3	5.0	5.0	Roy Ramirez
1646	45	Introduction to Modern Physics	3	1.0	1.0	Gregory Campbell
1647	25	Calculus for Science and Engineering I	4	5.0	5.0	Kevin Gonzalez
1648	5	Introduction to Quantum Mechanics I	3	5.0	5.0	Andrew White
1649	35	Introduction to Abstract Algebra	3	5.0	5.0	Nicholas Sanchez
1650	66	Fundamentals of Analysis I	3	4.0	5.0	Joe Allen
1651	78	Classical Mechanics	3	1.0	3.0	Bruce Mitchell
1652	58	Physical Optics	3	2.0	4.0	Nathan Wilson
1653	61	Calculus for Science and Engineering III	3	1.0	3.0	Kyle Robinson
1654	19	Calculus for Science and Engineering III	3	1.0	1.0	Daniel Martin
1655	52	Classical Mechanics	3	1.0	1.0	Jerry Torres
1656	64	Calculus for Science and Engineering I	4	5.0	5.0	Ryan Hall
1657	12	Calculus for Science and Engineering III	3	1.0	1.0	Michael Davis
1658	1	General Physics I – Mechanics	4	4.0	5.0	Jennifer Jones
1659	3	Introduction to Quantum Mechanics II	3	5.0	5.0	Anthony Jones
1660	91	Introduction to Quantum Mechanics I	3	5.0	5.0	Bobby Martinez
1661	23	Introduction to Abstract Algebra	3	5.0	5.0	Steven Lopez
1662	40	Calculus for Science and Engineering I	4	5.0	4.0	Justin Baker
1663	68	Thermodynamics and Statistical Mechanics	3	4.0	5.0	Jack Wright
1664	2	Elementary Differential Equations	3	2.0	3.0	Christopher Baker
1665	17	Calculus for Science and Engineering I	4	5.0	5.0	Thomas Hernandez
1666	30	Thermodynamics and Statistical Mechanics	3	4.0	4.0	Jason Walker
1667	23	General Physics I – Mechanics	4	4.0	5.0	Steven Lopez
1668	13	Calculus for Science and Engineering II	4	3.0	2.0	William Miller
1669	14	Linear Algebra	3	2.0	4.0	David Wilson
1670	20	Linear Algebra	3	2.0	2.0	Matthew Jackson
1671	47	Introduction to Modern Physics	3	1.0	2.0	Raymond Roberts
1672	23	General Physics II – Electricity and Magnetism	4	5.0	5.0	Steven Lopez
1673	48	Calculus for Science and Engineering II	4	3.0	5.0	Patrick Carter
1674	86	Introduction to Modern Physics	3	1.0	2.0	Jeremy White
1675	72	Introduction to Modern Physics	3	1.0	3.0	Samuel Baker
1676	50	Calculus for Science and Engineering II	4	3.0	3.0	Jack Evans
1677	55	Thermodynamics and Statistical Mechanics	3	4.0	5.0	Henry Lewis
1678	82	Calculus for Science and Engineering I	4	5.0	3.0	Wayne Evans
1679	10	Introduction to Modern Physics	3	1.0	2.0	Patricia Brown
1680	80	General Physics I – Mechanics	4	4.0	3.0	Adam Carter
1681	15	General Relativity	3	5.0	3.0	Richard Martinez
1682	59	General Physics I – Mechanics	4	4.0	4.0	Zachary Martinez
1683	95	Calculus for Science and Engineering II	4	3.0	3.0	Larry Perez
1684	34	General Relativity	3	5.0	5.0	Gary Allen
1685	8	Introduction to Abstract Algebra	3	5.0	3.0	Sharon Allen
1686	24	Introduction to Complex Analysis	3	4.0	5.0	Paul Lee
1687	3	Linear Algebra	3	2.0	3.0	Anthony Jones
1688	52	General Relativity	3	5.0	3.0	Jerry Torres
1689	68	Introduction to Quantum Mechanics I	3	5.0	5.0	Jack Wright
1690	59	Calculus for Science and Engineering II	4	3.0	3.0	Zachary Martinez
1691	24	Calculus for Science and Engineering I	4	5.0	5.0	Paul Lee
1692	61	General Physics II – Electricity and Magnetism	4	5.0	5.0	Kyle Robinson
1693	2	Thermodynamics and Statistical Mechanics	3	4.0	4.0	Christopher Baker
1694	41	Introduction to Complex Analysis	3	4.0	3.0	Scott Adams
1695	63	Thermodynamics and Statistical Mechanics	3	4.0	4.0	Arthur Perez
1696	28	Calculus for Science and Engineering II	4	3.0	4.0	Edward Lewis
1697	9	General Relativity	3	5.0	5.0	John Smith
1698	29	Laser Physics	3	4.0	5.0	Ronald Robinson
1699	53	Classical Mechanics	3	1.0	3.0	Tyler Anderson
1700	55	Linear Algebra	3	2.0	4.0	Henry Lewis
1701	18	Modern Cosmology	3	3.0	5.0	Charles Moore
1702	87	Introduction to Modern Physics	3	1.0	3.0	Aaron Lewis
1703	25	Fundamentals of Analysis II	3	1.0	3.0	Kevin Gonzalez
1704	7	Introduction to Quantum Mechanics I	3	5.0	5.0	Timothy Carter
1705	41	Introduction to Quantum Mechanics I	3	5.0	3.0	Scott Adams
1706	94	Introduction to Complex Analysis	3	4.0	5.0	Paul Walker
1707	60	Thermodynamics and Statistical Mechanics	3	4.0	5.0	Walter Clark
1708	96	Calculus for Science and Engineering III	3	1.0	3.0	Carl Hall
1709	66	Introduction to Complex Analysis	3	4.0	5.0	Joe Allen
1710	97	General Physics I – Mechanics	4	4.0	5.0	Howard Young
1711	16	Introduction to Complex Analysis	3	4.0	5.0	Joseph Taylor
1712	63	Introduction to Quantum Mechanics I	3	5.0	4.0	Arthur Perez
1713	76	Calculus for Science and Engineering I	4	5.0	5.0	Roy Ramirez
1714	47	Introduction to Quantum Mechanics II	3	5.0	5.0	Raymond Roberts
1715	7	Fundamentals of Analysis I	3	4.0	5.0	Timothy Carter
1716	63	Linear Algebra	3	2.0	3.0	Arthur Perez
1717	69	Elementary Differential Equations	3	2.0	4.0	Harold King
1718	1	Linear Algebra	3	2.0	4.0	Jennifer Jones
1719	97	Cosmology and the Structure of the Universe	3	2.0	3.0	Howard Young
1720	30	Classical Mechanics	3	1.0	2.0	Jason Walker
1721	34	Introduction to Quantum Mechanics II	3	5.0	5.0	Gary Allen
1722	78	General Relativity	3	5.0	5.0	Bruce Mitchell
1723	83	Thermodynamics and Statistical Mechanics	3	4.0	4.0	Billy Turner
1724	79	Cosmology and the Structure of the Universe	3	2.0	4.0	Brandon Roberts
1725	30	Introduction to Quantum Mechanics I	3	5.0	4.0	Jason Walker
1726	69	Fundamentals of Analysis I	3	4.0	5.0	Harold King
1727	35	Modern Cosmology	3	3.0	5.0	Nicholas Sanchez
1728	34	Calculus for Science and Engineering I	4	5.0	5.0	Gary Allen
1729	10	Thermodynamics and Statistical Mechanics	3	4.0	5.0	Patricia Brown
1730	54	Cosmology and the Structure of the Universe	3	2.0	3.0	Aaron White
1731	57	General Physics II – Electricity and Magnetism	4	5.0	5.0	Adam Baker
1732	88	Fundamentals of Analysis II	3	1.0	3.0	Randy Nelson
1733	45	Introduction to Abstract Algebra	3	5.0	3.0	Gregory Campbell
1734	62	Introduction to Quantum Mechanics II	3	5.0	5.0	Carl Walker
1735	58	Thermodynamics and Statistical Mechanics	3	4.0	5.0	Nathan Wilson
1736	65	Introduction to Quantum Mechanics I	3	5.0	4.0	Roger Young
1737	87	Calculus for Science and Engineering III	3	1.0	3.0	Aaron Lewis
1738	41	Classical Mechanics	3	1.0	1.0	Scott Adams
1739	85	Physical Optics	3	2.0	2.0	Louis Anderson
1740	0	Introduction to Quantum Mechanics I	3	5.0	5.0	Elizabeth White
1741	70	Modern Cosmology	3	3.0	2.0	Gerald Scott
1742	87	Calculus for Science and Engineering II	4	3.0	5.0	Aaron Lewis
1743	39	Classical Mechanics	3	1.0	2.0	Larry Green
1744	76	Introduction to Quantum Mechanics II	3	5.0	5.0	Roy Ramirez
1745	0	Calculus for Science and Engineering I	4	5.0	5.0	Elizabeth White
1746	11	Calculus for Science and Engineering II	4	3.0	4.0	Robert Johnson
1747	87	Fundamentals of Analysis II	3	1.0	3.0	Aaron Lewis
1748	23	Linear Algebra	3	2.0	4.0	Steven Lopez
1749	98	General Physics I – Mechanics	4	4.0	5.0	Eugene Allen
1750	96	Calculus for Science and Engineering II	4	3.0	5.0	Carl Hall
1751	6	Calculus for Science and Engineering III	3	1.0	2.0	Amanda Anderson
1752	85	General Physics II – Electricity and Magnetism	4	5.0	3.0	Louis Anderson
1753	46	Linear Algebra	3	2.0	4.0	Frank Mitchell
1754	70	General Physics II – Electricity and Magnetism	4	5.0	3.0	Gerald Scott
1755	18	Fundamentals of Analysis II	3	1.0	3.0	Charles Moore
1756	41	General Physics II – Electricity and Magnetism	4	5.0	3.0	Scott Adams
1757	55	Calculus for Science and Engineering II	4	3.0	5.0	Henry Lewis
1758	59	Physical Optics	3	2.0	3.0	Zachary Martinez
1759	0	Introduction to Modern Physics	3	1.0	2.0	Elizabeth White
1760	48	Introduction to Nuclear and Particle Physics	3	5.0	5.0	Patrick Carter
1761	39	Calculus for Science and Engineering I	4	5.0	5.0	Larry Green
1762	60	Calculus for Science and Engineering III	3	1.0	3.0	Walter Clark
1763	94	Classical Mechanics	3	1.0	3.0	Paul Walker
1764	86	Linear Algebra	3	2.0	3.0	Jeremy White
1765	46	Elementary Differential Equations	3	2.0	4.0	Frank Mitchell
1766	37	Introduction to Quantum Mechanics I	3	5.0	4.0	Stephen King
1767	45	Calculus for Science and Engineering II	4	3.0	2.0	Gregory Campbell
1768	13	Calculus for Science and Engineering I	4	5.0	3.0	William Miller
1769	79	General Physics II – Electricity and Magnetism	4	5.0	5.0	Brandon Roberts
1770	91	Laser Physics	3	4.0	5.0	Bobby Martinez
1771	12	Introduction to Abstract Algebra	3	5.0	3.0	Michael Davis
1772	49	Thermodynamics and Statistical Mechanics	3	4.0	3.0	Alexander Phillips
1773	57	Introduction to Solid State Physics	3	1.0	2.0	Adam Baker
1774	39	Fundamentals of Analysis II	3	1.0	2.0	Larry Green
1775	86	Thermodynamics and Statistical Mechanics	3	4.0	4.0	Jeremy White
1776	46	General Physics II – Electricity and Magnetism	4	5.0	5.0	Frank Mitchell
1777	58	Introduction to Modern Physics	3	1.0	3.0	Nathan Wilson
1778	40	Fundamentals of Analysis II	3	1.0	2.0	Justin Baker
1779	82	General Relativity	3	5.0	3.0	Wayne Evans
1780	57	Calculus for Science and Engineering II	4	3.0	4.0	Adam Baker
1781	78	Calculus for Science and Engineering I	4	5.0	5.0	Bruce Mitchell
1782	97	Fundamentals of Analysis I	3	4.0	5.0	Howard Young
1783	69	General Physics II – Electricity and Magnetism	4	5.0	5.0	Harold King
1784	69	Thermodynamics and Statistical Mechanics	3	4.0	5.0	Harold King
1785	13	Thermodynamics and Statistical Mechanics	3	4.0	3.0	William Miller
1786	95	Classical Mechanics	3	1.0	2.0	Larry Perez
1787	91	Classical Mechanics	3	1.0	2.0	Bobby Martinez
1788	12	General Physics II – Electricity and Magnetism	4	5.0	3.0	Michael Davis
1789	83	Linear Algebra	3	2.0	3.0	Billy Turner
1790	92	Introduction to Abstract Algebra	3	5.0	5.0	Johnny Clark
1791	44	Physical Optics	3	2.0	2.0	Samuel Ramirez
1792	82	Introduction to Modern Physics	3	1.0	1.0	Wayne Evans
1793	94	Thermodynamics and Statistical Mechanics	3	4.0	5.0	Paul Walker
1794	34	Physical Optics	3	2.0	3.0	Gary Allen
1795	88	Classical Mechanics	3	1.0	3.0	Randy Nelson
1796	68	General Relativity	3	5.0	5.0	Jack Wright
1797	67	Elementary Differential Equations	3	2.0	3.0	Juan Sanchez
1798	15	Thermodynamics and Statistical Mechanics	3	4.0	3.0	Richard Martinez
1799	13	Introduction to Modern Physics	3	1.0	1.0	William Miller
1800	21	Linear Algebra	3	2.0	4.0	Mark Thompson
1801	77	Introduction to Solid State Physics	3	1.0	3.0	Benjamin Campbell
1802	84	Introduction to Complex Analysis	3	4.0	5.0	Steve Torres
1803	60	Introduction to Modern Physics	3	1.0	3.0	Walter Clark
1804	2	Cosmology and the Structure of the Universe	3	2.0	3.0	Christopher Baker
1805	92	Linear Algebra	3	2.0	4.0	Johnny Clark
1806	59	Calculus for Science and Engineering III	3	1.0	2.0	Zachary Martinez
1807	60	Introduction to Abstract Algebra	3	5.0	5.0	Walter Clark
1808	6	Thermodynamics and Statistical Mechanics	3	4.0	5.0	Amanda Anderson
1809	1	Classical Mechanics	3	1.0	3.0	Jennifer Jones
1810	73	Cosmology and the Structure of the Universe	3	2.0	4.0	Willie Adams
1811	58	Calculus for Science and Engineering III	3	1.0	3.0	Nathan Wilson
1812	25	Classical Mechanics	3	1.0	3.0	Kevin Gonzalez
1813	65	General Physics I – Mechanics	4	4.0	4.0	Roger Young
1814	76	General Physics II – Electricity and Magnetism	4	5.0	5.0	Roy Ramirez
1815	84	Introduction to Abstract Algebra	3	5.0	5.0	Steve Torres
1816	86	Introduction to Abstract Algebra	3	5.0	4.0	Jeremy White
1817	89	General Physics I – Mechanics	4	4.0	4.0	Eugene Baker
1818	7	Introduction to Solid State Physics	3	1.0	2.0	Timothy Carter
1819	23	Thermodynamics and Statistical Mechanics	3	4.0	5.0	Steven Lopez
1820	1	Thermodynamics and Statistical Mechanics	3	4.0	5.0	Jennifer Jones
1821	38	Calculus for Science and Engineering III	3	1.0	2.0	Jonathan Scott
1822	97	Introduction to Nuclear and Particle Physics	3	5.0	5.0	Howard Young
1823	2	Fundamentals of Analysis II	3	1.0	2.0	Christopher Baker
1824	79	Introduction to Solid State Physics	3	1.0	3.0	Brandon Roberts
1825	97	Introduction to Abstract Algebra	3	5.0	5.0	Howard Young
1826	11	General Physics I – Mechanics	4	4.0	5.0	Robert Johnson
1827	45	Linear Algebra	3	2.0	2.0	Gregory Campbell
1828	36	Fundamentals of Analysis II	3	1.0	2.0	Eric Wright
1829	66	Introduction to Modern Physics	3	1.0	2.0	Joe Allen
1830	94	Calculus for Science and Engineering III	3	1.0	3.0	Paul Walker
1831	42	Fundamentals of Analysis II	3	1.0	2.0	Brandon Nelson
1832	97	Modern Cosmology	3	3.0	4.0	Howard Young
1833	79	Classical Mechanics	3	1.0	3.0	Brandon Roberts
1834	2	Classical Mechanics	3	1.0	2.0	Christopher Baker
1835	85	Laser Physics	3	4.0	3.0	Louis Anderson
1836	68	Fundamentals of Analysis II	3	1.0	2.0	Jack Wright
1837	74	Linear Algebra	3	2.0	3.0	Lawrence Nelson
1838	16	Calculus for Science and Engineering II	4	3.0	4.0	Joseph Taylor
1839	69	Laser Physics	3	4.0	5.0	Harold King
1840	80	Introduction to Nuclear and Particle Physics	3	5.0	3.0	Adam Carter
1841	93	General Relativity	3	5.0	5.0	Phillip Robinson
1842	32	Thermodynamics and Statistical Mechanics	3	4.0	5.0	Ryan Hall
1843	27	Introduction to Abstract Algebra	3	5.0		George Clark
1844	14	Modern Cosmology	3	3.0	5.0	David Wilson
1845	36	Introduction to Complex Analysis	3	4.0	5.0	Eric Wright
1846	31	Calculus for Science and Engineering III	3	1.0	2.0	Jeffrey Perez
1847	55	Classical Mechanics	3	1.0	3.0	Henry Lewis
1848	13	Fundamentals of Analysis II	3	1.0	1.0	William Miller
1849	26	Thermodynamics and Statistical Mechanics	3	4.0	5.0	Brian Harris
1850	96	Fundamentals of Analysis II	3	1.0	3.0	Carl Hall
1851	25	Calculus for Science and Engineering III	3	1.0	3.0	Kevin Gonzalez
1852	37	Introduction to Quantum Mechanics II	3	5.0	4.0	Stephen King
1853	59	Calculus for Science and Engineering I	4	5.0	4.0	Zachary Martinez
1854	47	Calculus for Science and Engineering II	4	3.0	4.0	Raymond Roberts
1855	39	Thermodynamics and Statistical Mechanics	3	4.0	5.0	Larry Green
1856	34	Fundamentals of Analysis II	3	1.0	2.0	Gary Allen
1857	21	Fundamentals of Analysis I	3	4.0	5.0	Mark Thompson
1858	89	Introduction to Quantum Mechanics II	3	5.0	4.0	Eugene Baker
1859	91	Introduction to Abstract Algebra	3	5.0	5.0	Bobby Martinez
1860	52	Calculus for Science and Engineering III	3	1.0	1.0	Jerry Torres
1861	19	Fundamentals of Analysis II	3	1.0	1.0	Daniel Martin
1862	17	General Physics II – Electricity and Magnetism	4	5.0	5.0	Thomas Hernandez
1863	23	Introduction to Quantum Mechanics I	3	5.0	5.0	Steven Lopez
1864	38	Fundamentals of Analysis II	3	1.0	2.0	Jonathan Scott
1865	42	Physical Optics	3	2.0	3.0	Brandon Nelson
1866	57	Introduction to Quantum Mechanics II	3	5.0	5.0	Adam Baker
1867	77	Linear Algebra	3	2.0	4.0	Benjamin Campbell
1868	43	Fundamentals of Analysis II	3	1.0	2.0	Benjamin Hill
1869	75	Thermodynamics and Statistical Mechanics	3	4.0	3.0	Nicholas Hill
1870	52	Calculus for Science and Engineering II	4	3.0	2.0	Jerry Torres
1871	58	General Physics II – Electricity and Magnetism	4	5.0	5.0	Nathan Wilson
1872	18	Calculus for Science and Engineering III	3	1.0	3.0	Charles Moore
1873	67	Introduction to Abstract Algebra	3	5.0	4.0	Juan Sanchez
1874	88	Introduction to Quantum Mechanics I	3	5.0	5.0	Randy Nelson
1875	4	Introduction to Complex Analysis	3	4.0	3.0	Jeffrey Thomas
1876	15	General Physics II – Electricity and Magnetism	4	5.0	3.0	Richard Martinez
1877	39	Elementary Differential Equations	3	2.0	3.0	Larry Green
1878	98	Introduction to Abstract Algebra	3	5.0	5.0	Eugene Allen
1879	39	Introduction to Quantum Mechanics II	3	5.0	5.0	Larry Green
1880	60	Elementary Differential Equations	3	2.0	4.0	Walter Clark
